YEAR,MONTH,DAY,HOUR,MINUTE,wSpeed.60,wDir.98
2013,8,4,15,0,6.168751367,88.2
2013,8,4,16,0,6.670946193,86.9
2013,8,4,17,0,7.068204787,81.8
2013,8,4,18,0,6.648459858,78.3
2013,8,4,19,0,6.438587393,78.2
2013,8,4,20,0,6.663450748,77.7
2013,8,4,21,0,6.491055509,75.6
2013,8,4,22,0,7.420490709,71.6
2013,8,4,23,0,7.630363174,69.9
2013,8,5,0,0,7.165645574,70.2
2013,8,5,1,0,7.158150129,72.2
2013,8,5,2,0,6.843341432,74.7
2013,8,5,3,0,6.371128387,75.2
2013,8,5,4,0,6.573505406,77.1
2013,8,5,5,0,6.401110167,77.7
2013,8,5,6,0,6.356137496,79.7
2013,8,5,7,0,6.333651161,82.9
2013,8,5,8,0,6.251201264,85.4
2013,8,5,9,0,6.048824245,86.8
2013,8,5,10,0,5.636574761,92
2013,8,5,11,0,5.5766112,92
2013,8,5,12,0,5.464179522,88.4
2013,8,5,13,0,5.171857161,87.4
2013,8,5,14,0,4.969480142,85.2
2013,8,5,15,0,4.976975587,80.8
2013,8,5,16,0,5.186848051,77.7
2013,8,5,17,0,5.261802503,71.7
2013,8,5,18,0,5.404215961,64.3
2013,8,5,19,0,5.629079316,59.5
2013,8,5,20,0,5.861438116,60.6
2013,8,5,21,0,6.033833355,60.5
2013,8,5,22,0,5.973869793,59.2
2013,8,5,23,0,6.206228593,59
2013,8,6,0,0,6.258696709,59.7
2013,8,6,1,0,6.558514516,60.2
2013,8,6,2,0,6.633468967,62.1
2013,8,6,3,0,6.438587393,66.8
2013,8,6,4,0,6.356137496,71.4
2013,8,6,5,0,6.558514516,75.2
2013,8,6,6,0,6.446082838,77.5
2013,8,6,7,0,6.461073729,78.6
2013,8,6,8,0,6.52103729,80.8
2013,8,6,9,0,6.378623832,83.1
2013,8,6,10,0,5.778988219,87.8
2013,8,6,11,0,6.131274142,87.4
2013,8,6,12,0,6.026337909,86.1
2013,8,6,13,0,5.561620309,81.9
2013,8,6,14,0,5.561620309,76.7
2013,8,6,15,0,5.629079316,75.2
2013,8,6,16,0,5.681547432,73.3
2013,8,6,17,0,5.674051987,71.1
2013,8,6,18,0,5.696538322,68.3
2013,8,6,19,0,5.763997329,65.9
2013,8,6,20,0,5.853942671,61.6
2013,8,6,21,0,6.078806026,60.7
2013,8,6,22,0,6.011347019,59.4
2013,8,6,23,0,6.146265032,55.4
2013,8,7,0,0,6.048824245,54.9
2013,8,7,1,0,6.123778696,57.6
2013,8,7,2,0,6.018842464,60.5
2013,8,7,3,0,5.846447226,63.7
2013,8,7,4,0,5.816465445,64.7
2013,8,7,5,0,5.988860684,66.3
2013,8,7,6,0,6.183742258,69.7
2013,8,7,7,0,6.213724038,74.4
2013,8,7,8,0,6.123778696,76.5
2013,8,7,9,0,6.161255922,79.6
2013,8,7,10,0,5.194343497,83.4
2013,8,7,11,0,5.494161303,81.3
2013,8,7,12,0,5.636574761,80.9
2013,8,7,13,0,5.546629419,78.5
2013,8,7,14,0,5.524143084,79.4
2013,8,7,15,0,5.434197742,79.8
2013,8,7,16,0,5.726520103,77.3
2013,8,7,17,0,5.696538322,75.2
2013,8,7,18,0,5.689042877,71.2
2013,8,7,19,0,5.771492774,64.8
2013,8,7,20,0,5.876429006,62.4
2013,8,7,21,0,5.82396089,64.9
2013,8,7,22,0,5.921401677,65.8
2013,8,7,23,0,5.921401677,63.3
2013,8,8,0,0,5.831456335,63.7
2013,8,8,1,0,6.018842464,63.6
2013,8,8,2,0,6.258696709,66.3
2013,8,8,3,0,6.251201264,68.3
2013,8,8,4,0,6.07131058,69.8
2013,8,8,5,0,6.371128387,72.1
2013,8,8,6,0,6.236210374,74.2
2013,8,8,7,0,5.921401677,73.6
2013,8,8,8,0,5.719024658,74.2
2013,8,8,9,0,5.60659298,76.6
2013,8,8,10,0,4.976975587,75.7
2013,8,8,11,0,5.006957368,76
2013,8,8,12,0,4.842057574,76.7
2013,8,8,13,0,4.452294426,77.2
2013,8,8,14,0,4.077522168,76.5
2013,8,8,15,0,4.302385522,76.6
2013,8,8,16,0,4.467285316,76.4
2013,8,8,17,0,4.332367303,70.7
2013,8,8,18,0,4.384835419,58.5
2013,8,8,19,0,4.564726103,49.6
2013,8,8,20,0,4.67715778,41.5
2013,8,8,21,0,4.714635006,39.5
2013,8,8,22,0,3.890136039,42.7
2013,8,8,23,0,3.770208916,43.3
2013,8,9,0,0,3.74772258,42.4
2013,8,9,1,0,3.830172477,47.6
2013,8,9,2,0,3.807686142,48
2013,8,9,3,0,3.770208916,46.9
2013,8,9,4,0,3.462895664,52
2013,8,9,5,0,3.710245355,58
2013,8,9,6,0,4.257412851,60.7
2013,8,9,7,0,4.542239768,71.9
2013,8,9,8,0,4.092513058,84.4
2013,8,9,9,0,4.152476619,87.1
2013,8,9,10,0,4.070026722,76.1
2013,8,9,11,0,4.19744929,77.5
2013,8,9,12,0,3.98008138,80.9
2013,8,9,13,0,3.485382,86.4
2013,8,9,14,0,3.665272684,81.9
2013,8,9,15,0,3.957595045,81
2013,8,9,16,0,4.122494839,77.7
2013,8,9,17,0,4.362349084,67.3
2013,8,9,18,0,5.179352606,57
2013,8,9,19,0,5.419206851,53.7
2013,8,9,20,0,5.5766112,54.7
2013,8,9,21,0,5.763997329,53.9
2013,8,9,22,0,5.321766064,54.7
2013,8,9,23,0,5.224325277,62
2013,8,10,0,0,4.984471032,64.8
2013,8,10,1,0,4.939498361,68.2
2013,8,10,2,0,4.834562129,68.9
2013,8,10,3,0,4.849553019,70.3
2013,8,10,4,0,4.8795348,73.5
2013,8,10,5,0,5.066920929,77.2
2013,8,10,6,0,5.171857161,79.4
2013,8,10,7,0,5.254307058,80.2
2013,8,10,8,0,5.194343497,86.2
2013,8,10,9,0,5.066920929,87.5
2013,8,10,10,0,4.384835419,94.4
2013,8,10,11,0,4.354853639,100.8
2013,8,10,12,0,4.407321755,100.8
2013,8,10,13,0,4.204944735,86.4
2013,8,10,14,0,4.219935626,79.2
2013,8,10,15,0,4.302385522,79.2
2013,8,10,16,0,4.849553019,73.2
2013,8,10,17,0,5.276793393,66.8
2013,8,10,18,0,6.026337909,61.9
2013,8,10,19,0,6.663450748,57.8
2013,8,10,20,0,6.513541845,53.2
2013,8,10,21,0,6.431091948,56.9
2013,8,10,22,0,6.281183045,60.4
2013,8,10,23,0,6.790873316,63
2013,8,11,0,0,6.5060464,67.5
2013,8,11,1,0,6.101292361,67.3
2013,8,11,2,0,6.018842464,67.6
2013,8,11,3,0,6.371128387,68.9
2013,8,11,4,0,6.326155716,71.8
2013,8,11,5,0,7.038223006,75.5
2013,8,11,6,0,7.068204787,77.3
2013,8,11,7,0,6.655955303,82.3
2013,8,11,8,0,6.513541845,85.7
2013,8,11,9,0,6.715918864,85.4
2013,8,11,10,0,6.491055509,85.5
2013,8,11,11,0,6.573505406,84.8
2013,8,11,12,0,6.0413288,84.1
2013,8,11,13,0,5.996356129,81.6
2013,8,11,14,0,5.734015548,81.1
2013,8,11,15,0,5.426702297,79.3
2013,8,11,16,0,5.261802503,76.4
2013,8,11,17,0,5.501656748,77.1
2013,8,11,18,0,6.168751367,73.2
2013,8,11,19,0,5.029443703,64.1
2013,8,11,20,0,5.239316168,65.2
2013,8,11,21,0,5.314270619,62.9
2013,8,11,22,0,5.321766064,63.9
2013,8,11,23,0,6.086301471,65
2013,8,12,0,0,6.341146606,67.8
2013,8,12,1,0,6.05631969,72
2013,8,12,2,0,6.183742258,74.6
2013,8,12,3,0,6.191237703,78.2
2013,8,12,4,0,6.191237703,81.7
2013,8,12,5,0,6.386119277,86.1
2013,8,12,6,0,6.161255922,88.9
2013,8,12,7,0,6.146265032,95.1
2013,8,12,8,0,5.771492774,102.6
2013,8,12,9,0,5.419206851,98.5
2013,8,12,10,0,4.047540387,90.1
2013,8,12,11,0,4.032549497,87.4
2013,8,12,12,0,4.42980809,87.5
2013,8,12,13,0,4.549735213,94.6
2013,8,12,14,0,4.354853639,102
2013,8,12,15,0,4.129990284,104.8
2013,8,12,16,0,4.085017613,107.1
2013,8,12,17,0,4.062531277,108.2
2013,8,12,18,0,3.920117819,108
2013,8,12,19,0,3.770208916,102.1
2013,8,12,20,0,3.545345561,95.3
2013,8,12,21,0,3.365454877,85.5
2013,8,12,22,0,3.740227135,77.2
2013,8,12,23,0,5.059425484,70.5
2013,8,13,0,0,5.284288838,69.8
2013,8,13,1,0,5.171857161,74.2
2013,8,13,2,0,5.734015548,79.6
2013,8,13,3,0,6.093796916,83.5
2013,8,13,4,0,6.236210374,86.9
2013,8,13,5,0,5.831456335,96
2013,8,13,6,0,5.629079316,99.9
2013,8,13,7,0,5.726520103,102.6
2013,8,13,8,0,5.861438116,100
2013,8,13,9,0,5.936392567,99.8
2013,8,13,10,0,5.509152193,99.7
2013,8,13,11,0,5.554124864,100.4
2013,8,13,12,0,5.868933561,98.9
2013,8,13,13,0,5.973869793,93
2013,8,13,14,0,5.966374348,90.8
2013,8,13,15,0,5.868933561,90.8
2013,8,13,16,0,5.711529213,89.1
2013,8,13,17,0,5.531638529,85.3
2013,8,13,18,0,5.441693187,80
2013,8,13,19,0,5.659061097,74.3
2013,8,13,20,0,6.011347019,70.3
2013,8,13,21,0,6.438587393,68.3
2013,8,13,22,0,6.685937084,68.5
2013,8,13,23,0,6.386119277,67.5
2013,8,14,0,0,6.221219484,69.1
2013,8,14,1,0,6.138769587,73.6
2013,8,14,2,0,6.978259445,77.9
2013,8,14,3,0,7.165645574,79.5
2013,8,14,4,0,6.948277664,80.5
2013,8,14,5,0,6.775882426,83
2013,8,14,6,0,6.393614722,85.5
2013,8,14,7,0,6.468569174,88.2
2013,8,14,8,0,6.513541845,89.8
2013,8,14,9,0,6.618478077,91.7
2013,8,14,10,0,6.483560064,97.9
2013,8,14,11,0,6.75339609,99.8
2013,8,14,12,0,6.813359651,98.8
2013,8,14,13,0,6.640964413,95.8
2013,8,14,14,0,6.633468967,94.8
2013,8,14,15,0,6.678441638,94.9
2013,8,14,16,0,6.633468967,91.5
2013,8,14,17,0,6.491055509,85.2
2013,8,14,18,0,6.663450748,81
2013,8,14,19,0,6.873323213,77.2
2013,8,14,20,0,7.150654684,75
2013,8,14,21,0,7.457967935,74
2013,8,14,22,0,7.630363174,74.3
2013,8,14,23,0,7.975153651,73.7
2013,8,15,0,0,8.417384916,75.2
2013,8,15,1,0,8.679725496,78.7
2013,8,15,2,0,8.514825703,83.5
2013,8,15,3,0,8.237494232,86.6
2013,8,15,4,0,8.259980567,87
2013,8,15,5,0,8.3649168,86.7
2013,8,15,6,0,8.85961618,88
2013,8,15,7,0,8.657239161,88.7
2013,8,15,8,0,8.664734606,89.5
2013,8,15,9,0,8.61226649,89.6
2013,8,15,10,0,8.229998787,93.3
2013,8,15,11,0,8.334935019,91.4
2013,8,15,12,0,8.312448683,90.4
2013,8,15,13,0,7.960162761,90.8
2013,8,15,14,0,7.383013484,90.7
2013,8,15,15,0,6.843341432,89
2013,8,15,16,0,6.625973522,85.6
2013,8,15,17,0,6.581000851,82.5
2013,8,15,18,0,6.498550955,77.9
2013,8,15,19,0,6.7384052,72.9
2013,8,15,20,0,7.015736671,69.3
2013,8,15,21,0,7.113177458,67.9
2013,8,15,22,0,7.240600025,67.1
2013,8,15,23,0,7.240600025,66.6
2013,8,16,0,0,7.353031703,68.5
2013,8,16,1,0,7.705317625,70.9
2013,8,16,2,0,7.637858619,74.9
2013,8,16,3,0,7.495445161,80.2
2013,8,16,4,0,7.090691122,82.9
2013,8,16,5,0,6.745900645,84.5
2013,8,16,6,0,6.775882426,86.7
2013,8,16,7,0,6.783377871,86.7
2013,8,16,8,0,6.880818658,87.3
2013,8,16,9,0,6.858332322,88.1
2013,8,16,10,0,6.333651161,93.7
2013,8,16,11,0,6.018842464,91
2013,8,16,12,0,5.861438116,87.6
2013,8,16,13,0,5.666556542,82.9
2013,8,16,14,0,5.531638529,78.2
2013,8,16,15,0,5.763997329,72.6
2013,8,16,16,0,5.763997329,69.6
2013,8,16,17,0,5.741510993,67.8
2013,8,16,18,0,5.868933561,64.3
2013,8,16,19,0,5.936392567,60.9
2013,8,16,20,0,5.876429006,57.4
2013,8,16,21,0,5.801474555,57.8
2013,8,16,22,0,5.816465445,60.6
2013,8,16,23,0,5.973869793,64.2
2013,8,17,0,0,6.078806026,66.8
2013,8,17,1,0,6.116283251,67.7
2013,8,17,2,0,6.026337909,65
2013,8,17,3,0,5.928897122,65.6
2013,8,17,4,0,5.711529213,67.3
2013,8,17,5,0,5.704033767,70.7
2013,8,17,6,0,5.973869793,75.3
2013,8,17,7,0,6.356137496,80.2
2013,8,17,8,0,6.483560064,83.8
2013,8,17,9,0,6.461073729,85.3
2013,8,17,10,0,6.116283251,90
2013,8,17,11,0,6.131274142,88.1
2013,8,17,12,0,6.251201264,87.4
2013,8,17,13,0,6.101292361,86.9
2013,8,17,14,0,5.936392567,87.9
2013,8,17,15,0,5.816465445,86.9
2013,8,17,16,0,5.741510993,83.3
2013,8,17,17,0,5.569115755,78.2
2013,8,17,18,0,5.778988219,72.4
2013,8,17,19,0,5.928897122,67.6
2013,8,17,20,0,5.756501884,63.3
2013,8,17,21,0,5.629079316,59.4
2013,8,17,22,0,5.726520103,63.5
2013,8,17,23,0,5.329261509,64.9
2013,8,18,0,0,5.179352606,63.2
2013,8,18,1,0,5.314270619,62.8
2013,8,18,2,0,5.224325277,65.2
2013,8,18,3,0,5.194343497,67.9
2013,8,18,4,0,5.471674967,68.4
2013,8,18,5,0,5.614088426,68.9
2013,8,18,6,0,5.599097535,72.6
2013,8,18,7,0,5.951383458,77.5
2013,8,18,8,0,6.168751367,80.7
2013,8,18,9,0,6.461073729,83.4
2013,8,18,10,0,5.711529213,86.9
2013,8,18,11,0,5.741510993,89.6
2013,8,18,12,0,5.449188632,91.4
2013,8,18,13,0,4.932002916,91.7
2013,8,18,14,0,4.602203329,89
2013,8,18,15,0,4.527248877,85.5
2013,8,18,16,0,4.489771651,82.5
2013,8,18,17,0,4.609698774,72.1
2013,8,18,18,0,4.849553019,64.3
2013,8,18,19,0,5.164361716,57.6
2013,8,18,20,0,5.329261509,55.8
2013,8,18,21,0,5.149370826,53.7
2013,8,18,22,0,5.231820722,55.8
2013,8,18,23,0,4.864543909,56
2013,8,19,0,0,5.096902709,59.6
2013,8,19,1,0,5.329261509,62.5
2013,8,19,2,0,5.569115755,64.1
2013,8,19,3,0,5.539133974,64
2013,8,19,4,0,5.351747845,65.7
2013,8,19,5,0,5.464179522,69.7
2013,8,19,6,0,5.37423418,73.2
2013,8,19,7,0,5.3442524,75.8
2013,8,19,8,0,5.329261509,78.5
2013,8,19,9,0,5.306775174,80.7
2013,8,19,10,0,4.8795348,85.3
2013,8,19,11,0,4.789589458,78.7
2013,8,19,12,0,5.051930038,75.6
2013,8,19,13,0,5.404215961,79.1
2013,8,19,14,0,5.216829832,79.4
2013,8,19,15,0,4.917012026,78.3
2013,8,19,16,0,4.789589458,75.2
2013,8,19,17,0,4.849553019,71.6
2013,8,19,18,0,4.954489251,64.1
2013,8,19,19,0,5.778988219,54.6
2013,8,19,20,0,5.861438116,51.2
2013,8,19,21,0,6.281183045,49.9
2013,8,19,22,0,5.231820722,50.8
2013,8,19,23,0,5.119389045,49.7
2013,8,20,0,0,4.864543909,49.2
2013,8,20,1,0,5.074416374,48.7
2013,8,20,2,0,5.074416374,51.3
2013,8,20,3,0,4.939498361,55.6
2013,8,20,4,0,4.991966477,59.9
2013,8,20,5,0,5.254307058,64.9
2013,8,20,6,0,5.846447226,68.8
2013,8,20,7,0,5.988860684,71.9
2013,8,20,8,0,5.734015548,74.8
2013,8,20,9,0,5.516647638,77.7
2013,8,20,10,0,4.302385522,79.9
2013,8,20,11,0,4.497267097,78
2013,8,20,12,0,4.804580348,75.9
2013,8,20,13,0,4.564726103,77.2
2013,8,20,14,0,4.639680555,79.8
2013,8,20,15,0,4.647176,82
2013,8,20,16,0,4.287394632,81.6
2013,8,20,17,0,4.077522168,77.1
2013,8,20,18,0,4.242421961,71.2
2013,8,20,19,0,4.594707884,68.4
2013,8,20,20,0,5.179352606,59.4
2013,8,20,21,0,5.704033767,58
2013,8,20,22,0,5.35924329,61.8
2013,8,20,23,0,5.119389045,64.5
2013,8,21,0,0,5.074416374,68.8
2013,8,21,1,0,6.05631969,87.9
2013,8,21,2,0,5.734015548,93.6
2013,8,21,3,0,5.569115755,91.9
2013,8,21,4,0,5.981365238,87.8
2013,8,21,5,0,6.843341432,87
2013,8,21,6,0,7.090691122,91.1
2013,8,21,7,0,7.195627355,96.4
2013,8,21,8,0,6.5060464,98.2
2013,8,21,9,0,6.603487187,99.8
2013,8,21,10,0,6.221219484,97.9
2013,8,21,11,0,6.378623832,96.5
2013,8,21,12,0,6.401110167,99
2013,8,21,13,0,6.416101058,100.1
2013,8,21,14,0,6.685937084,100.9
2013,8,21,15,0,6.7384052,103.5
2013,8,21,16,0,6.378623832,102.7
2013,8,21,17,0,6.191237703,97.3
2013,8,21,18,0,6.123778696,88.8
2013,8,21,19,0,6.123778696,80.3
2013,8,21,20,0,6.498550955,73.3
2013,8,21,21,0,6.558514516,70
2013,8,21,22,0,7.045718451,71.3
2013,8,21,23,0,6.888314103,72.6
2013,8,22,0,0,6.880818658,77
2013,8,22,1,0,7.180636464,77.7
2013,8,22,2,0,7.405499819,78.5
2013,8,22,3,0,7.630363174,79.7
2013,8,22,4,0,7.442977045,81.8
2013,8,22,5,0,7.46546338,83
2013,8,22,6,0,7.495445161,85
2013,8,22,7,0,7.91519009,86.4
2013,8,22,8,0,8.012630877,86.3
2013,8,22,9,0,7.885208309,88.2
2013,8,22,10,0,6.341146606,96.2
2013,8,22,11,0,6.123778696,95.6
2013,8,22,12,0,5.988860684,92.3
2013,8,22,13,0,6.063815135,89.4
2013,8,22,14,0,5.861438116,85.4
2013,8,22,15,0,5.786483664,82.6
2013,8,22,16,0,5.906410787,81.4
2013,8,22,17,0,5.928897122,76.6
2013,8,22,18,0,6.266192155,69.1
2013,8,22,19,0,6.693432529,63.2
2013,8,22,20,0,6.715918864,62.6
2013,8,22,21,0,6.850836877,63.2
2013,8,22,22,0,6.798368761,61
2013,8,22,23,0,6.873323213,61.1
2013,8,23,0,0,6.888314103,65.3
2013,8,23,1,0,6.910800438,71.7
2013,8,23,2,0,7.113177458,77.1
2013,8,23,3,0,7.21811369,81.7
2013,8,23,4,0,7.195627355,85.2
2013,8,23,5,0,7.263086361,88.2
2013,8,23,6,0,6.910800438,90
2013,8,23,7,0,6.805864206,90.5
2013,8,23,8,0,6.918295884,91.3
2013,8,23,9,0,7.008241225,94.2
2013,8,23,10,0,6.341146606,95.6
2013,8,23,11,0,6.333651161,95
2013,8,23,12,0,6.221219484,91.5
2013,8,23,13,0,6.191237703,89.4
2013,8,23,14,0,6.026337909,89.9
2013,8,23,15,0,5.996356129,88.4
2013,8,23,16,0,5.891419897,84.3
2013,8,23,17,0,5.906410787,78.5
2013,8,23,18,0,6.318660271,73.8
2013,8,23,19,0,6.483560064,71.4
2013,8,23,20,0,6.453578284,69
2013,8,23,21,0,6.461073729,67.9
2013,8,23,22,0,7.442977045,72.6
2013,8,23,23,0,7.442977045,76.1
2013,8,24,0,0,7.562904167,79.2
2013,8,24,1,0,7.457967935,81.3
2013,8,24,2,0,7.323049922,83
2013,8,24,3,0,7.060709342,82.2
2013,8,24,4,0,6.318660271,82.7
2013,8,24,5,0,6.206228593,83.4
2013,8,24,6,0,6.033833355,84.2
2013,8,24,7,0,5.943888013,82.6
2013,8,24,8,0,5.83895178,82
2013,8,24,9,0,5.943888013,81.3
2013,8,24,10,0,5.696538322,86.7
2013,8,24,11,0,5.876429006,89
2013,8,24,12,0,5.906410787,95.9
2013,8,24,13,0,5.80897,96.2
2013,8,24,14,0,5.80897,93.3
2013,8,24,15,0,5.621583871,89.9
2013,8,24,16,0,5.404215961,84.2
2013,8,24,17,0,5.291784284,76.3
2013,8,24,18,0,5.366738735,69.8
2013,8,24,19,0,5.224325277,67.7
2013,8,24,20,0,5.561620309,63.2
2013,8,24,21,0,5.734015548,61.1
2013,8,24,22,0,5.456684077,65.7
2013,8,24,23,0,5.3442524,62.8
2013,8,25,0,0,5.336756955,59.9
2013,8,25,1,0,5.494161303,60.5
2013,8,25,2,0,6.026337909,62.5
2013,8,25,3,0,6.678441638,66.6
2013,8,25,4,0,6.191237703,72.3
2013,8,25,5,0,5.771492774,77.9
2013,8,25,6,0,5.449188632,81.6
2013,8,25,7,0,4.834562129,82.9
2013,8,25,8,0,4.819571238,77.6
2013,8,25,9,0,5.381729626,73.8
2013,8,25,10,0,4.857048464,82.6
2013,8,25,11,0,4.812075793,80.5
2013,8,25,12,0,4.782094013,81
2013,8,25,13,0,4.8795348,79.7
2013,8,25,14,0,4.774598568,79.5
2013,8,25,15,0,4.849553019,79.2
2013,8,25,16,0,4.932002916,73.5
2013,8,25,17,0,5.276793393,61.8
2013,8,25,18,0,5.629079316,54.4
2013,8,25,19,0,5.973869793,51.7
2013,8,25,20,0,6.311164826,55.6
2013,8,25,21,0,6.648459858,53.3
2013,8,25,22,0,5.734015548,60.3
2013,8,25,23,0,5.674051987,63.7
2013,8,26,0,0,5.674051987,70.1
2013,8,26,1,0,5.546629419,74
2013,8,26,2,0,6.0413288,77.2
2013,8,26,3,0,6.018842464,77.4
2013,8,26,4,0,6.063815135,78
2013,8,26,5,0,6.251201264,81.9
2013,8,26,6,0,6.356137496,84.7
2013,8,26,7,0,6.30366938,86.2
2013,8,26,8,0,6.333651161,87.3
2013,8,26,9,0,6.633468967,89
2013,8,26,10,0,5.231820722,93.5
2013,8,26,11,0,4.961984697,90.2
2013,8,26,12,0,4.632185109,84.6
2013,8,26,13,0,4.669662335,76.9
2013,8,26,14,0,4.969480142,75.4
2013,8,26,15,0,5.3442524,76.4
2013,8,26,16,0,5.561620309,75
2013,8,26,17,0,5.636574761,70
2013,8,26,18,0,5.816465445,66.3
2013,8,26,19,0,5.951383458,65.3
2013,8,26,20,0,5.868933561,66.7
2013,8,26,21,0,5.35924329,66.6
2013,8,26,22,0,5.569115755,63.2
2013,8,26,23,0,6.363632942,63.3
2013,8,27,0,0,6.461073729,64.7
2013,8,27,1,0,5.943888013,69
2013,8,27,2,0,5.996356129,70.6
2013,8,27,3,0,6.468569174,69.2
2013,8,27,4,0,6.168751367,71.4
2013,8,27,5,0,6.086301471,73.2
2013,8,27,6,0,5.816465445,74
2013,8,27,7,0,5.524143084,73.9
2013,8,27,8,0,6.131274142,75.8
2013,8,27,9,0,6.258696709,81.3
2013,8,27,10,0,5.179352606,82
2013,8,27,11,0,4.647176,84.5
2013,8,27,12,0,4.864543909,83.7
2013,8,27,13,0,5.246811613,80.6
2013,8,27,14,0,5.336756955,83.9
2013,8,27,15,0,5.134379935,88.3
2013,8,27,16,0,4.8795348,87.3
2013,8,27,17,0,4.66216689,83.3
2013,8,27,18,0,4.684653226,76.4
2013,8,27,19,0,4.834562129,74.1
2013,8,27,20,0,5.074416374,66
2013,8,27,21,0,5.059425484,64.1
2013,8,27,22,0,3.822677032,64.6
2013,8,27,23,0,3.395436658,62.3
2013,8,28,0,0,3.70274991,65.2
2013,8,28,1,0,3.612804568,72.7
2013,8,28,2,0,3.762713471,80
2013,8,28,3,0,4.010063161,83.2
2013,8,28,4,0,3.98008138,81.9
2013,8,28,5,0,4.174962955,79.2
2013,8,28,6,0,4.369844529,81
2013,8,28,7,0,4.789589458,82.6
2013,8,28,8,0,5.074416374,83.1
2013,8,28,9,0,5.464179522,83
2013,8,28,10,0,5.516647638,90.5
2013,8,28,11,0,5.726520103,93.9
2013,8,28,12,0,5.846447226,96.1
2013,8,28,13,0,6.011347019,95.2
2013,8,28,14,0,5.891419897,94.3
2013,8,28,15,0,5.351747845,91
2013,8,28,16,0,4.999461922,85.2
2013,8,28,17,0,5.096902709,79.4
2013,8,28,18,0,5.201838942,73
2013,8,28,19,0,5.434197742,68.3
2013,8,28,20,0,5.793979109,66.7
2013,8,28,21,0,5.82396089,64.6
2013,8,28,22,0,5.651565651,65.5
2013,8,28,23,0,5.276793393,60.9
2013,8,29,0,0,5.501656748,59.9
2013,8,29,1,0,5.554124864,60.2
2013,8,29,2,0,5.793979109,60.6
2013,8,29,3,0,6.0413288,62.8
2013,8,29,4,0,6.063815135,64.4
2013,8,29,5,0,5.936392567,63.2
2013,8,29,6,0,5.913906232,65.2
2013,8,29,7,0,6.183742258,69.5
2013,8,29,8,0,6.168751367,73.3
2013,8,29,9,0,6.176246813,76.6
2013,8,29,10,0,5.831456335,76.1
2013,8,29,11,0,5.973869793,75.5
2013,8,29,12,0,5.966374348,75.2
2013,8,29,13,0,5.898915342,77.3
2013,8,29,14,0,5.816465445,79.5
2013,8,29,15,0,5.734015548,81.4
2013,8,29,16,0,5.464179522,83.9
2013,8,29,17,0,5.12688449,86.6
2013,8,29,18,0,4.782094013,84.3
2013,8,29,19,0,4.864543909,75.7
2013,8,29,20,0,5.044434593,71.2
2013,8,29,21,0,5.299279729,65.2
2013,8,29,22,0,4.827066684,64
2013,8,29,23,0,4.527248877,62
2013,8,30,0,0,4.812075793,58.6
2013,8,30,1,0,4.999461922,57.4
2013,8,30,2,0,5.351747845,56.6
2013,8,30,3,0,5.486665858,54.5
2013,8,30,4,0,5.149370826,55.7
2013,8,30,5,0,4.857048464,59.6
2013,8,30,6,0,4.722130451,68.4
2013,8,30,7,0,4.804580348,82.5
2013,8,30,8,0,5.156866271,94.4
2013,8,30,9,0,5.464179522,99.6
2013,8,30,10,0,5.239316168,98.1
2013,8,30,11,0,5.12688449,97.9
2013,8,30,12,0,5.1118936,96.8
2013,8,30,13,0,5.074416374,96.1
2013,8,30,14,0,4.887030245,97.8
2013,8,30,15,0,4.392330864,105.3
2013,8,30,16,0,4.227431071,108.4
2013,8,30,17,0,4.159972064,107.5
2013,8,30,18,0,4.227431071,112.1
2013,8,30,19,0,4.204944735,108.8
2013,8,30,20,0,4.362349084,105.9
2013,8,30,21,0,2.893241832,106.3
2013,8,30,22,0,3.635290903,86.9
2013,8,30,23,0,2.495983239,76.3
2013,8,31,0,0,2.915728168,64.4
2013,8,31,1,0,3.357959432,59
2013,8,31,2,0,3.357959432,55.4
2013,8,31,3,0,3.425418439,56.3
2013,8,31,4,0,3.193059639,63.6
2013,8,31,5,0,3.365454877,71.6
2013,8,31,6,0,4.497267097,77.2
2013,8,31,7,0,5.179352606,81.6
2013,8,31,8,0,5.284288838,85
2013,8,31,9,0,5.321766064,86.3
2013,8,31,10,0,4.887030245,83.9
2013,8,31,11,0,4.774598568,92.2
2013,8,31,12,0,4.767103122,100.5
2013,8,31,13,0,4.587212439,103.1
2013,8,31,14,0,4.587212439,104.7
2013,8,31,15,0,4.729625897,104.8
2013,8,31,16,0,4.722130451,104.8
2013,8,31,17,0,4.654671445,97.5
2013,8,31,18,0,4.759607677,87.8
2013,8,31,19,0,4.842057574,78
2013,8,31,20,0,4.729625897,78.2
2013,8,31,21,0,5.014452813,77.8
2013,8,31,22,0,5.021948258,75.1
2013,8,31,23,0,4.699644116,73.5
2013,9,1,0,0,4.66216689,66.8
2013,9,1,1,0,4.587212439,61.7
2013,9,1,2,0,4.89452569,58.3
2013,9,1,3,0,5.021948258,54.3
2013,9,1,4,0,5.546629419,55.8
2013,9,1,5,0,5.569115755,60.1
2013,9,1,6,0,5.441693187,66
2013,9,1,7,0,5.614088426,72.2
2013,9,1,8,0,5.883924451,76.3
2013,9,1,9,0,6.161255922,81.4
2013,9,1,10,0,5.928897122,89.1
2013,9,1,11,0,5.696538322,89.3
2013,9,1,12,0,5.456684077,88.2
2013,9,1,13,0,5.329261509,88.7
